,time,src,dst,len,role,seq,ack
898,7.804547,52.166.239.43,192.168.67.64,161,0,622,-1
899,7.815453,52.166.239.43,192.168.67.64,104,0,623,-1
900,7.820624,192.168.67.64,52.166.239.43,52,1,-1,622 623 
901,7.825358,52.166.239.43,192.168.67.64,135,0,624,-1
902,7.842359,192.168.67.64,52.166.239.43,49,1,-1,624 
903,7.848255,52.166.239.43,192.168.67.64,209,0,625,-1
904,7.854869,52.166.239.43,192.168.67.64,164,0,626,-1
905,7.864130,192.168.67.64,52.166.239.43,52,1,-1,625 626 
906,7.874597,52.166.239.43,192.168.67.64,104,0,627,-1
907,7.885869,192.168.67.64,52.166.239.43,49,1,-1,627 
908,7.895304,52.166.239.43,192.168.67.64,193,0,628,-1
909,7.907614,192.168.67.64,52.166.239.43,49,1,-1,628 
910,7.917050,52.166.239.43,192.168.67.64,133,0,629,-1
911,7.929362,192.168.67.64,52.166.239.43,49,1,-1,629 
912,7.945532,52.166.239.43,192.168.67.64,213,0,630,-1
