,time,src,dst,len,role
285,2.627619981765747,52.166.239.97,192.168.67.64,500,0
286,2.628727912902832,192.168.67.64,52.166.239.97,52,1
287,2.64300799369812,52.166.239.97,192.168.67.64,114,0
288,2.661357879638672,192.168.67.64,52.166.239.97,49,1
289,2.661402940750122,192.168.67.64,52.166.239.97,96,1
290,2.664428949356079,52.166.239.97,192.168.67.64,451,0
291,2.683090925216675,192.168.67.64,52.166.239.97,49,1
292,2.68514084815979,52.166.239.97,192.168.67.64,60,0
293,2.68514084815979,52.166.239.97,192.168.67.64,211,0
294,2.704869031906128,192.168.67.64,52.166.239.97,49,1
295,2.705673933029175,52.166.239.97,192.168.67.64,135,0
296,2.705673933029175,52.166.239.97,192.168.67.64,60,0
297,2.7157368659973145,192.168.67.64,52.166.239.97,49,1
298,2.7157669067382812,192.168.67.64,52.166.239.97,96,1
299,2.7286739349365234,52.166.239.97,192.168.67.64,60,0
300,2.728713035583496,52.166.239.97,192.168.67.64,444,0
301,2.746490955352783,52.166.239.97,192.168.67.64,160,0
302,2.74835205078125,192.168.67.64,52.166.239.97,52,1
303,2.7483789920806885,192.168.67.64,52.166.239.97,218,1
304,2.769439935684204,52.166.239.97,192.168.67.64,455,0
305,2.770098924636841,192.168.67.64,52.166.239.97,97,1
306,2.7809689044952393,192.168.67.64,52.166.239.97,49,1
307,2.7910208702087402,52.166.239.97,192.168.67.64,60,0
308,2.7910208702087402,52.166.239.97,192.168.67.64,167,0
309,2.802726984024048,192.168.67.64,52.166.239.97,49,1
310,2.812255859375,52.166.239.97,192.168.67.64,104,0
311,2.813606023788452,192.168.67.64,52.166.239.97,97,1
312,2.824479818344116,192.168.67.64,52.166.239.97,49,1
313,2.8385488986968994,52.166.239.97,192.168.67.64,60,0
314,2.8385958671569824,52.166.239.97,192.168.67.64,482,0
315,2.8571319580078125,192.168.67.64,52.166.239.97,49,1
316,2.858815908432007,52.166.239.97,192.168.67.64,104,0
317,2.8679919242858887,192.168.67.64,52.166.239.97,97,1
318,2.878849983215332,192.168.67.64,52.166.239.97,49,1
319,2.8836660385131836,52.166.239.97,192.168.67.64,60,0
320,2.8837029933929443,52.166.239.97,192.168.67.64,500,0
321,2.8897478580474854,192.168.67.64,52.166.239.97,222,1
322,2.9006078243255615,192.168.67.64,52.166.239.97,49,1
323,2.9075980186462402,52.166.239.97,192.168.67.64,103,0
324,2.911486864089966,192.168.67.64,52.166.239.97,97,1
325,2.9223649501800537,192.168.67.64,52.166.239.97,49,1
326,2.936584949493408,52.166.239.97,192.168.67.64,60,0
327,2.9366300106048584,52.166.239.97,192.168.67.64,600,0
328,2.9549920558929443,192.168.67.64,52.166.239.97,49,1
329,2.955349922180176,52.166.239.97,192.168.67.64,135,0
330,2.9658868312835693,192.168.67.64,52.166.239.97,49,1
331,2.9659228324890137,192.168.67.64,52.166.239.97,97,1
332,2.977670907974243,52.166.239.97,192.168.67.64,60,0
333,2.9777379035949707,52.166.239.97,192.168.67.64,465,0
334,2.9976348876953125,52.166.239.97,192.168.67.64,60,0
335,2.9976348876953125,52.166.239.97,192.168.67.64,103,0
336,2.998494863510132,192.168.67.64,52.166.239.97,52,1
337,2.9985220432281494,192.168.67.64,52.166.239.97,218,1
338,3.0196290016174316,52.166.239.97,192.168.67.64,394,0
339,3.020258903503418,192.168.67.64,52.166.239.97,96,1
340,3.031129837036133,192.168.67.64,52.166.239.97,49,1
