,time,src,dst,seq,ack,len,payload,role
355,6.84975004196167,124.132.136.201,192.168.67.64,18825,197,73,b'\xf3\x01\xd1\x94\xf0rGE\x1f]u\xf6\xbb\x8e\xeb\x1e\x91\xe0\x8a\x0c\x11_EF<\xd2?\x08o6\x12*\xe02\x1fmi}**\xe15\xd1;\xfa\xc7!\x83s$\xb9\xdc\xab\xe0\xb9\xba\xef\xe9-\x16\x11\xdd{\x84\x0c\xf62\xc5\x99Gv\xa4j',0
356,6.849797010421753,192.168.67.64,124.132.136.201,197,18898,0,,1
357,6.900481939315796,124.132.136.201,192.168.67.64,18898,197,80,"b'\xa3\xaf\x15""\xd0\xf2?e\xb6\x88f\x89\x9bq{\x0b\xde\xb1\xe8\xc3u\x13\xba\x1b\xbc\x19\xea\x01A\x7f|A\x7fZ\x8d\x01\xc9\xf1\xbb\xeeL\xa0>""\xdb\xf8\x84\x94\xa9\x7f\xf2\xbdG\x98\xa5\xe3\xb0n\xf98\x04\x0ez\xf8&]\xc8\x03\'\xca\x84V\x122\x81k\x19\x9fM-'",0
358,6.941251039505005,192.168.67.64,124.132.136.201,197,18978,0,,1
359,6.950356960296631,124.132.136.201,192.168.67.64,18978,197,105,"b'\xa1\tn\x15A1\xa4#\x892\t|x\xd5`\xa3\r7x\xa8\xbc\\\xfc3\xff\xbd\xb1\xe3\xdb\xfa\x1b\xde\x04\x14\x02\xded\t|p\xd6\x08\xb9i""\xcb\x96n0o\xa76\x03\x17\xbe-\x86\xd6~\'\x0c_Z\xa8\xf0\xb8\x9a`\x19\x93\xdc\xbe\xc7$\xb0\x0e:P\x02\xb8\x8e\xf2\x8a\x11\xa6A<H:\xb6\xd6\x0e\xf6\xeb\x9b\xb0z\x03\xbc\x88V\x84\x8b\xef\xf4'",0
360,6.991253852844238,192.168.67.64,124.132.136.201,197,19083,0,,1
361,7.0006630420684814,124.132.136.201,192.168.67.64,19083,197,156,"b'7\xc1\xe9\xf9Y\xb58\xd4`\x16\x7f\xa30j\x08R\xec\xd4G\xb3\xcfB\x1f=\xe1\x1b_@\xe7S9\x11\xe2\xb7\xf3\xb6\xe30\xe3?]y7T\x95\xe6bf@3K\x836\xc4\x90\xdf\x17\r\xfb\xf7\xc1v\x98\xe7#{\xf17\xd5)\xb7\x97 \x99\x909.!Y@\xd7\xb1\x88\x89\x92\x0c\xea\xa1k\xacK_\\\xc1R\x81R\xa2\x96Bf\xefp\x9d\xf4F\xef\xbe\x15\xd8\x83\xfd<j\xb2@\x89\xcas\xee\xb5\x93)n\x91\xf4""\x19\x87\x11\xb1k\xb2\xbe\xf9\x18\xf9(\xa6@5\xf8wOi>@\x18\xfd,V\x11\xbb\xebEH'",0
362,7.0006630420684814,124.132.136.201,192.168.67.64,19239,197,42,"b""j\xe8\xd8\x9a\xe4$\xc3\xb4\xdc\xe0\xa2\\\xd1G\x13\xff\xcbC\xf9'\xcd|\xfe\x8f\xde\x94!X\x83\x11\xce\xf8F\x166\x0cs\xa8\x1e\xa3\xe7`""",0
363,7.000701904296875,192.168.67.64,124.132.136.201,197,19281,0,,1
364,7.049113988876343,124.132.136.201,192.168.67.64,19281,197,68,"b'\xa1jG\x87\xa3\xe3\xa8\xb0\xee\x80\x8c\xac\xa5\x0f\\\xec\xb4\xa7\xc0\x9f\xe5\x80\xee\xa6\xc3\x90wg\xb8\x8fMO\xf3\x12\xb0T\xa5\xe4\xda:\xac\xf3\xd7l0\x98\xdb,_\x0e\x17\xc9\x0c\xc2-\xe2\xd1j\xdcNp\x08\xc8!\x1f\x00\xdao'",0
365,7.089276075363159,192.168.67.64,124.132.136.201,197,19349,0,,1
366,7.100432872772217,124.132.136.201,192.168.67.64,19349,197,97,"b'\xefL\xcd@\xdb\xd5@P64\x00\x19\xd5\xcfl\xbc*\x0b\xe2\xbfS\xa74\xc0#\xc0y\x84\xc09\xa8\xab\xe1\xf3\xe1\xb9\xa0\xe0\xe6d\x8c\x17}\xf5\x97\xb4\xe0]\xfc\xf2v\xa1/b\xd8\xa9II\x93(\xb2\x81\xae7\xf11_\xc7\xe1 \xf8\x90\x9co\xb6\xd8Gt7k*\xd1\x9f\xe1?\xb5up""\x95d\xb2\xa8r\xe3\xa1\xb5'",0
367,7.142209053039551,192.168.67.64,124.132.136.201,197,19446,0,,1
368,7.149812936782837,124.132.136.201,192.168.67.64,19609,197,62,b'\xcf\xaa\xaa\xab\xb3\xb4\xbb.~-\xeb\xe9\x8f\xadC\xae\xa8cR\xc7\xf1\xdf\xfa\xd6\xa6*\x16\xf0!\xb3m\xbd=\xbc\xe1\xa4b\xa8#iP0\t\xdd\xfe\x11l\xf9k\xfe\xe67$\xef\xf26\xc4\xd5\xb9\xdas\xe2',0
369,7.149862051010132,192.168.67.64,124.132.136.201,197,19446,0,,1
370,7.201276063919067,124.132.136.201,192.168.67.64,19671,197,78,"b""]\xb8\xa9\xaax\xd7\\\x0fg\x1d\x86s!\xfe\xc9\x99\xd9W\x9f\xa0\xcd|\xf2\x1c\xafH\x81B\xfc\xc3V\x83\x98\xad\x95>\xed/\xee\nU*$\x0c\xfe\xbe\xf8I\xdbU\xa3_sA\xad\xb2'\xd9\x1e\xb6\x99\xee\xae\x04\x06\xe8\xb4;I\xd0\xac\x88\xc0\xack\xfc\x1f\x15""",0
371,7.201298952102661,192.168.67.64,124.132.136.201,197,19446,0,,1
372,7.204748868942261,124.132.136.201,192.168.67.64,19749,197,6,b'y$\x87m\xbf)',0
373,7.204766035079956,192.168.67.64,124.132.136.201,197,19446,0,,1
