,time,src,dst,len,role
694,3.382477,192.168.65.174,183.47.97.149,70,1
695,3.382594,192.168.65.174,183.47.97.149,131,1
696,3.389743,183.47.97.149,192.168.65.174,73,0
697,3.398044,183.47.97.149,192.168.65.174,217,0
698,3.398287,192.168.65.174,183.47.97.149,117,1
699,3.405410,183.47.97.149,192.168.65.174,73,0
700,3.416632,192.168.65.174,183.47.97.149,67,1
701,3.416678,183.47.97.149,192.168.65.174,196,0
702,3.416726,192.168.65.174,183.47.97.149,137,1
703,3.422876,183.47.97.149,192.168.65.174,73,0
704,3.431366,183.47.97.149,192.168.65.174,472,0
705,3.431603,192.168.65.174,183.47.97.149,70,1
706,3.440219,183.47.97.149,192.168.65.174,73,0
707,3.450020,183.47.97.149,192.168.65.174,217,0
708,3.450270,192.168.65.174,183.47.97.149,212,1
709,3.460626,192.168.65.174,183.47.97.149,67,1
710,3.460705,192.168.65.174,183.47.97.149,163,1
711,3.465554,183.47.97.149,192.168.65.174,299,0
712,3.472818,183.47.97.149,192.168.65.174,73,0
713,3.482385,183.47.97.149,192.168.65.174,196,0
714,3.482719,192.168.65.174,183.47.97.149,70,1
715,3.484367,183.47.97.149,192.168.65.174,73,0
716,3.498455,183.47.97.149,192.168.65.174,493,0
717,3.498787,192.168.65.174,183.47.97.149,158,1
718,3.509639,192.168.65.174,183.47.97.149,67,1
719,3.514166,183.47.97.149,192.168.65.174,217,0
720,3.514426,192.168.65.174,183.47.97.149,97,1
721,3.521792,183.47.97.149,192.168.65.174,73,0
722,3.531223,183.47.97.149,192.168.65.174,196,0
723,3.531455,192.168.65.174,183.47.97.149,70,1
724,3.531518,192.168.65.174,183.47.97.149,211,1
725,3.538412,183.47.97.149,192.168.65.174,73,0
726,3.549574,183.47.97.149,192.168.65.174,217,0
727,3.549657,192.168.65.174,183.47.97.149,131,1
728,3.558766,183.47.97.149,192.168.65.174,73,0
729,3.567696,183.47.97.149,192.168.65.174,493,0
730,3.567938,192.168.65.174,183.47.97.149,70,1
731,3.568006,192.168.65.174,183.47.97.149,97,1
732,3.573446,183.47.97.149,192.168.65.174,73,0
733,3.583447,183.47.97.149,192.168.65.174,217,0
734,3.583671,192.168.65.174,183.47.97.149,158,1
735,3.590793,183.47.97.149,192.168.65.174,73,0
736,3.599007,183.47.97.149,192.168.65.174,196,0
737,3.599242,192.168.65.174,183.47.97.149,70,1
738,3.599311,192.168.65.174,183.47.97.149,131,1
739,3.608200,183.47.97.149,192.168.65.174,73,0
740,3.614641,183.47.97.149,192.168.65.174,196,0
741,3.614985,192.168.65.174,183.47.97.149,184,1
742,3.623934,183.47.97.149,192.168.65.174,73,0
743,3.630316,183.47.97.149,192.168.65.174,196,0
744,3.630550,192.168.65.174,183.47.97.149,70,1
745,3.630625,192.168.65.174,183.47.97.149,131,1
746,3.633325,183.47.97.149,192.168.65.174,276,0
