,time,src,dst,len,role
204,0.234324,183.47.97.149,192.168.65.174,1330,Role.SERVER
205,0.234453,183.47.97.149,192.168.65.174,1330,Role.SERVER
206,0.234568,183.47.97.149,192.168.65.174,1330,Role.SERVER
207,0.234809,183.47.97.149,192.168.65.174,1330,Role.SERVER
208,0.234941,183.47.97.149,192.168.65.174,1330,Role.SERVER
209,0.235078,183.47.97.149,192.168.65.174,1330,Role.SERVER
210,0.235207,183.47.97.149,192.168.65.174,1330,Role.SERVER
211,0.235325,183.47.97.149,192.168.65.174,1330,Role.SERVER
212,0.235566,183.47.97.149,192.168.65.174,1330,Role.SERVER
213,0.235696,183.47.97.149,192.168.65.174,1330,Role.SERVER
214,0.235827,183.47.97.149,192.168.65.174,1330,Role.SERVER
215,0.235962,183.47.97.149,192.168.65.174,1330,Role.SERVER
216,0.236078,183.47.97.149,192.168.65.174,1330,Role.SERVER
217,0.236320,183.47.97.149,192.168.65.174,1330,Role.SERVER
218,0.236451,183.47.97.149,192.168.65.174,1330,Role.SERVER
219,0.236581,183.47.97.149,192.168.65.174,1330,Role.SERVER
220,0.236714,183.47.97.149,192.168.65.174,1330,Role.SERVER
221,0.236829,183.47.97.149,192.168.65.174,1330,Role.SERVER
222,0.237069,183.47.97.149,192.168.65.174,1330,Role.SERVER
223,0.237204,183.47.97.149,192.168.65.174,1330,Role.SERVER
224,0.237336,183.47.97.149,192.168.65.174,1330,Role.SERVER
225,0.237468,183.47.97.149,192.168.65.174,1330,Role.SERVER
226,0.237586,183.47.97.149,192.168.65.174,1330,Role.SERVER
227,0.237823,183.47.97.149,192.168.65.174,1330,Role.SERVER
228,0.237955,183.47.97.149,192.168.65.174,1330,Role.SERVER
229,0.238089,183.47.97.149,192.168.65.174,1330,Role.SERVER
230,0.238220,183.47.97.149,192.168.65.174,1330,Role.SERVER
231,0.238339,183.47.97.149,192.168.65.174,1330,Role.SERVER
232,0.238577,183.47.97.149,192.168.65.174,1330,Role.SERVER
233,0.238712,183.47.97.149,192.168.65.174,1330,Role.SERVER
234,0.238778,183.47.97.149,192.168.65.174,531,Role.SERVER
235,0.238890,183.47.97.149,192.168.65.174,1330,Role.SERVER
236,0.238901,192.168.65.174,183.47.97.149,28,Role.CLIENT
237,0.239020,183.47.97.149,192.168.65.174,1330,Role.SERVER
238,0.240338,183.47.97.149,192.168.65.174,1330,Role.SERVER
239,0.240466,183.47.97.149,192.168.65.174,1330,Role.SERVER
240,0.240600,183.47.97.149,192.168.65.174,1330,Role.SERVER
241,0.240729,183.47.97.149,192.168.65.174,1330,Role.SERVER
242,0.240846,183.47.97.149,192.168.65.174,1330,Role.SERVER
243,0.241202,183.47.97.149,192.168.65.174,1330,Role.SERVER
244,0.241340,183.47.97.149,192.168.65.174,1330,Role.SERVER
245,0.241476,183.47.97.149,192.168.65.174,1330,Role.SERVER
246,0.241601,183.47.97.149,192.168.65.174,1330,Role.SERVER
