CPU/Percentage,Mem/MB
5.8999999999999995,3.2232215881347663

9.5,3.223206329345704

3.4,3.2232215881347663

9.0,3.2231071472167976

5.5,3.223145294189454

7.3999999999999995,3.2236145019531257

6.5,3.223419952392579

7.2,3.22342758178711

15.4,3.2233512878417976

7.1,3.2233512878417976

6.1,3.223629760742188

6.6,3.223439025878907

11.5,3.223477172851563

24.8,3.223358917236329

22.2,3.223358917236329

9.0,3.223568725585938

11.3,3.2253234863281257

6.5,3.2253234863281257

7.999999999999999,3.225331115722657

9.700000000000001,3.225178527832032

5.8,3.2251441955566413

7.6,3.2249496459960945

2.6999999999999997,3.2249496459960945

12.8,3.2269142150878913

23.400000000000002,3.227993774414063

11.4,3.231282043457032

10.200000000000001,3.2313697814941413

9.3,3.23081283569336

6.1,3.2304237365722663

9.700000000000001,3.230953979492188

5.6,3.236347961425782

3.6999999999999997,3.2361801147460945

4.1,3.2361801147460945

5.2,3.2361877441406257

6.3999999999999995,3.236050415039063

8.700000000000001,3.236325073242188

7.999999999999999,3.2360885620117195

5.3,3.236115264892579

6.2,3.236080932617188

4.7,3.236084747314454

9.3,3.235657501220704

4.1,3.23545150756836

5.5,3.235432434082032

6.6,3.235440063476563

6.6,3.2353981018066413

9.0,3.234925079345704

5.5,3.2347953796386726

6.1,3.2347953796386726

9.600000000000001,3.2341354370117195

7.6,3.23453598022461

10.700000000000001,3.235321807861329

4.0,3.2353027343750007

11.700000000000001,3.2312248229980476

6.7,3.229817199707032

8.600000000000001,3.2298095703125007

34.8,3.2293327331542976

24.0,3.2311866760253913

6.7,3.231015014648438

6.5,3.231015014648438

4.8999999999999995,3.231758880615235

7.2,3.2311332702636726

8.700000000000001,3.2308471679687507

4.6,3.2308471679687507

8.4,3.230824279785157

5.8,3.2317054748535163

5.8999999999999995,3.2317054748535163

9.9,3.2303283691406257

6.0,3.230122375488282

7.5,3.230122375488282

8.600000000000001,3.23166732788086

6.0,3.23166732788086

9.200000000000001,3.231575775146485

8.3,3.231381225585938

7.2,3.231381225585938

6.3999999999999995,3.2316711425781257

7.3999999999999995,3.231678771972657

9.3,3.227078247070313

13.4,3.2268913269042976

15.100000000000001,3.230763244628907

5.8999999999999995,3.233338165283204

6.3,3.232758331298829

8.100000000000001,3.232754516601563

9.3,3.234436798095704

7.7,3.234436798095704

6.0,3.2350585937500007

8.600000000000001,3.2350585937500007

6.1,3.2349365234375007

10.600000000000001,3.2329338073730476

7.8,3.232807922363282

13.5,3.2340629577636726

19.5,3.2339523315429695

9.3,3.2356613159179695

9.700000000000001,3.2351730346679695

8.5,3.2320907592773445

12.700000000000001,3.2359474182128913

7.5,3.2359245300292976

6.0,3.2358634948730476

10.4,3.2354248046875007

9.0,3.2373397827148445

6.3999999999999995,3.237911987304688

7.2,3.237850952148438

7.3,3.237850952148438

6.0,3.2375724792480476

10.4,3.237374114990235

23.5,3.238064575195313

18.900000000000002,3.237995910644532

24.1,3.236408996582032

15.700000000000001,3.235543060302735

16.900000000000002,3.2339714050292976

20.5,3.232594299316407

19.900000000000002,3.231812286376954

7.2,3.231819915771485

10.8,3.2495964050292976

