,time,sample_rtt,is_pingpong
151,5.525925,31.67999999999971,1.0
152,5.569454,10.270999999999475,1.0
153,5.591195,10.456999999999717,1.0
154,5.61294,10.546999999999862,1.0
155,5.634686,10.551999999999673,1.0
156,5.656429,8.754999999999846,1.0
157,5.67818,32.378999999999714,1.0
158,5.721683,9.725000000000428,1.0
159,5.743451,11.311000000000071,1.0
160,5.765205,9.11799999999996,1.0
161,5.786949,10.81999999999983,1.0
162,5.80859,10.908000000000584,1.0
163,5.830364,11.59899999999947,1.0
164,5.852167,11.176999999999992,1.0
165,5.873897,14.452999999999605,1.0
166,5.906517,14.185999999999588,1.0
167,5.920703,231.6559999999992,0.0
168,5.939141,11.835999999999736,1.0
169,5.971769,1.2270000000000891,1.0
170,5.993528,1.2149999999993,1.0
171,6.015283,29.293000000000013,1.0
172,6.058768,6.6910000000000025,1.0
173,6.080526,6.4429999999999765,1.0
174,6.102276,6.50100000000009,1.0
175,6.124039,6.796000000000468,1.0
176,6.145787,5.143999999999593,1.0
177,6.167526,6.770000000000387,1.0
178,6.189284,10.041000000000189,1.0
179,6.211034,10.716000000000392,1.0
180,6.232794,13.530999999999516,1.0
181,6.265444,0.5590000000008644,1.0
182,6.27632,8.66800000000012,1.0
183,6.298034,10.295999999999417,1.0
184,6.319787,10.673000000000599,1.0
185,6.341541,10.49899999999937,1.0
186,6.363292,10.620999999999547,1.0
187,6.38506,11.341999999999963,1.0
188,6.406811,10.879000000000083,1.0
189,6.428559,10.475999999999708,1.0
190,6.450298,14.749000000000123,1.0
191,6.48293,10.36999999999999,1.0
192,6.504676,9.656999999999805,1.0
193,6.514333,227.17099999999934,0.0
194,6.526422,13.637000000000121,1.0
195,6.558391,227.7200000000006,0.0
196,6.559051,22.057999999999467,1.0
197,6.591687,11.465999999999532,1.0
198,6.603153,218.05299999999937,0.0
199,6.613437,12.963000000000058,1.0
200,6.646052,0.7419999999997984,1.0
201,6.656947,19.65400000000006,1.0
202,6.689558,17.65099999999986,1.0
203,6.72218,6.9790000000002905,1.0
204,6.743951,7.026999999999894,1.0
205,6.765684,6.78999999999963,1.0
206,6.772474,235.17399999999978,0.0
207,6.787434,6.533999999999374,1.0
208,6.8092,7.3230000000004125,1.0
209,6.816523,224.80499999999992,0.0
210,6.830935,11.216999999999366,1.0
211,6.852695,18.337999999999965,1.0
212,6.871033,235.84199999999987,0.0
213,6.885312,7.873000000000019,1.0
214,6.893185,214.50199999999953,0.0
215,6.907067,9.539000000000186,1.0
216,6.928814,17.820999999999643,1.0
217,6.961446,10.69900000000068,1.0
218,6.983192,10.253000000000512,1.0
219,7.004951,14.641000000000126,1.0
220,7.037572,21.36000000000049,1.0
221,7.058932,217.11900000000028,0.0
222,7.070258,16.70899999999964,1.0
223,7.091963,21.253999999999884,1.0
224,7.124579,11.808000000000263,1.0
225,7.15721,23.49200000000007,1.0
226,7.200701,3.0450000000001864,1.0
227,7.222459,2.2679999999999367,1.0
228,7.244213,1.698999999999451,1.0
229,7.265955,0.7580000000002585,1.0
230,7.276838,9.92100000000029,1.0
231,7.298584,16.456999999999944,1.0
232,7.331255,13.020000000000032,1.0
233,7.363841,-0.023999999999801958,1.0
234,7.374747,11.59299999999952,1.0
235,7.396472,12.580999999999953,1.0
236,7.429095,2.849999999999575,1.0
237,7.450845,5.166000000000004,1.0
238,7.472597,5.9309999999994645,1.0
239,7.494358,9.807000000000343,1.0
240,7.516091,10.932999999999637,1.0
241,7.537855,15.00099999999982,1.0
242,7.57047,30.12899999999963,1.0
243,7.613976,29.488999999999876,1.0
244,7.622477,236.88500000000002,0.0
245,7.657491,8.462999999999887,1.0
246,7.67922,8.087999999999873,1.0
247,7.700975,29.54900000000027,1.0
248,7.744479,8.113999999999955,1.0
249,7.766236,15.865999999999936,1.0
250,7.798864,5.683000000000327,1.0
251,7.820624,4.734000000000016,1.0
252,7.842359,5.895999999999901,1.0
253,7.86413,10.466999999999338,1.0
254,7.885869,9.435000000000748,1.0
255,7.907614,9.436,1.0
256,7.929362,16.169999999999796,1.0
