Length/bytes,Throughput(KBytes/s)
78,0.03595489511607739
300,0.1382649047296719
108,0.0495733818140033
300,0.13754679471313777
359,0.1642693105075173
136,0.062191853168156896
78,0.035618332825042884
316,0.14429216455480895
300,0.13684587380703694
300,0.13673907846431824
300,0.13666650161144975
140,0.06377362720046291
300,0.13639157104818647
108,0.04906403291650471
300,0.1361758613540603
300,0.1361307903322337
359,0.16261674006165364
579,0.26174081630000384
300,0.13546256904475742
300,0.13523025861122015
316,0.1423213072264054
108,0.04857352338433985
136,0.06113740531518533
78,0.03504830056794932
300,0.1346087653865779
300,0.13454280062779522
140,0.0627862267464225
300,0.13453969907975186
140,0.0627846806945123
359,0.1609895354432529
188,0.08427399679336739
108,0.04840708192606582
300,0.1344110289811454
78,0.034908236049820324
300,0.1341843601068035
300,0.13410765243887815
300,0.13400968921430867
108,0.04808325419764147
300,0.13353968966254318
300,0.13333550209464726
359,0.15939811983373744
300,0.13307098259748698
300,0.1328207974819965
300,0.13276665572140395
108,0.047608981843417816
300,0.1320778484858202
188,0.08269448502080705
300,0.1319467602895756
359,0.1577593622384099
300,0.1317445463025011
300,0.13163536508251014
140,0.06142983703850473
316,0.13859953076103185
300,0.1315111142405417
300,0.1314654720495483
108,0.04714064681027118
359,0.1565348354860096
300,0.13060689388550048
300,0.13043867809701584
300,0.1303151810117761
300,0.13029709197700115
300,0.1301688922930487
300,0.13000363956945027
188,0.0812538921468188
108,0.04667342296531089
300,0.1296246342879036
359,0.15503134706157015
213,0.09180574623091182
300,0.12915670959120656
300,0.1290500187648429
300,0.12888234929901105
300,0.12868834729860018
300,0.12858717999433958
140,0.06000735066402514
108,0.04622635807433851
300,0.12833881373716938
359,0.15355563224841046
108,0.04617149003995629
316,0.13505935773908323
300,0.12814987580588177
78,0.033296804887671894
