,time,src,dst,seq,ack,len,payload,role
181,2.234895,192.168.65.66,123.57.84.206,728,34751,0,,1
182,2.242831,123.57.84.206,192.168.65.66,34751,700,139,"b""\x8fs1\x0fL?\\\x17\xe1\xefy7\xec\x0cRaQD+\xc4\xcf\xe3\x1c\xbf\xbf\xf7u\x1d\x060N\x8d&\x7f\xf6\x17+5\\\xc3\x18\xffM96 xU\xb3\xe9\x85\xf8\xf8\xadc\xed\x9dI\xf3\xfc\x1em\xfc\xf7^\xac\x7f\xe0\xe7\\\xafX\x1b?\x05c\x1d\xee\xf2\xccC\x8a9u'\xf8;\xf5\t\xf1[n3\xd5\x0e\x99D\xf1\x15\x9a\xa0\xca\xf9\xc2\x8d\xbd\xa1\xe5\x99\x89\xdc\xa7]\x15\x93\x1b\xdd\xf8\xd5\xad\xd8\xfe\x16\xaaM\x9e\xc8\x8d\x1f\x02\xf7\xba\xeb#$sU]\xd1""",0
183,2.247356,123.57.84.206,192.168.65.66,34890,700,241,"b""\x13\xaa\xd0\xa2\x8f\x1e\xbf\xd4\x977\x0fL\x93\x8c\x96\x9e$\xa4\xca\xd0\xcb_0\x02\xda\x1e\xff\x1f\xe07:F\x83\x86\x02\xa1\x15\xdc+I-\x80\xc7c\xb77\xa3\x8c\x95{\xc3_\xc3xy}\xd7w\x89K<\x84\x07\xbc<n\xd3\xe3a\xd9\x03xs9T\xd1\xa8c\x91\x1f\xc9\xde\x1a\x0b\xa4\xc8\xbfS\xb7\x1c1g\x8c\xd0YN[O\x90fh\x1eD\xdd%\x00\x93\xc2*\x85\xbe\xe4\xad\x9d\xb1r\xa44\x1a\xfa\xe7\xe6#\xed\xd6\xc5\xea]\xdb\xd9\xde|\xe9T\x8c'\xcb\xc0\xa7\x8f\x8f\xc8\x00H\xd2\xe5\xe6~Wu#V>2\xf0\x81\xf2\x12\x17\x82\x1c|\x0b\xf10\xca\xb6O\xfeD\xd5\xb7\xe3\x02\xcaJq\xcbUh\xday\r\xeam\xa3/s\xe9}\xf0\x18\x9c\x85\xaa-N\x84zJ\x12t\xb7\x05\x92\x13Zj\x1e\xbf\xbf)\n\xfa\xcfH\x1f\x8c\xc7Cg\xf4\x92\xb9}_\x8a\xe2M\x02\x8a8\xec47\xeb\x83N\xf8\xec\x1b""",0
184,2.247356,123.57.84.206,192.168.65.66,35131,700,1382,"b'\x11\xb9x@\x02\x86\x11\xc1;\x97\xcdg\xe9\xc7\x8c\x83\xfdRC\xb6Z\x8a\x91\xb1)X6\xd5\x8a\xb4\xef\x8d\x1d\xf8\t0\x1a\x04\xcc\x98;\x9fy\xf4z\xbf\x81\xf6\x16\xea\xcf\x1c\xadxb\x06Dku\x02\x04^\t\xdc[\xcdf\xb8!\xc9\x1c\x84#\xb3\x8f\xb1\xe3\xd3\x89\xbc\x83\xb5;\xe1\xeb\x0f\xc9#d\xca@`\xf5G\xb9\x12\xba\xd9\xb0?\xcb h\n\x03\x14i\xea\xc7\x94\xb7=\xa5\xb8\xfdI\x95\xa3\xda\x07\xa2\x8fw\x95)\xa1\x80\x90\x91\xcd\xa3\xc4h(\x1c\x1c\xdaVl\xb0\xd7j\x96Ng\xa4\x8c\n\xb7\xe6\xf0b\xd3\x9c\x98\xefL9VB\xb6\x13\xdd\x07\xb1\xe8l\x80\xc6\xa0J4\xfc\xe3\xc4z9\xe1\x9dI)\x96\xc0\xae\x7f\x10\x83\x0c\x84\x9b(\nr`\x9b\xdfk\xae\xa56.\xd6\x11\x9e\xc9f\x94\xa4\xca\xeb\xf4\x80Pc\xac\xd9g\xb6#.\x1d(\x97\x1b\x00C\xf7\xb5\xed\xfd\x0c\xe5N\x95\xe5\xd2R\xf6`R\x82J \x05u\xfa\x16\xff\xff\x80\xeb\xcdR\x8a\xb3f6\x19\xf4,\x82\xbcw\xae\x06\xc5\x07\x8d~\r\x07\x12\x88~\xd0\xbc\xf3\xfb\x9a{\xefDDG(\xa7\xed/\x9c\xa3\xa4k@\x9c3\xb6\x9bP\x07\xd5\xb9\xaaEB\xe2\xd2xG\xf1\xd9\x85\xa2\xfd\xffOJ\x9d\xe1\x07\xb3\n\x00\x8b\rgX\xbc\x00\x85\xdeeo\x05\xeb\xb8$t\x10m\xc6\x12g\xf95\xe87\xd8\xa7\xe5\xef\x82\xe68\xe8\x86y\x00\x0f4\xcd*\xe5#v\x95R\x06\x06>n\'\xdb{p?C\xea\xe0\xe8:\x1e\x03\xeb9\xd6\x9c\x81W\x80q\xb9`\xde:\xde\xfc\x1c-\xe3\xc9\x7fd""\x08+\xbc\xadE\xd9\xf8\xc4\xf9\xb6\xf9\xd8>\x04\xfe\xfd}l\xd7\xe7Ug\xb74\x9b\xc49\x82\xb2\x1e]\xc3\xce\xcb\x84\xe4^ O\xb2_\x7f\x07wan~\x92\xae\xf96\x99H\n\xb5\t\xf0\xb0\x08\x9e\xe8\xce\x16\x0b\x9a\x810\xf93\xd7\x08r\xbf\x19\xda\xe1\x13$nu\xffz\xc1\x87\x810[\xfek\x08\xb6\xe8\x0b\x00\xf5\x85\xf3\x9c\xfe\xae\x97\xf8\x1f\xf5n\xe5|f\'\x7f\xa8\x8bi\xb0\xf6\x18\xee\x15\xb2\xb7SR\xa5\x0f\x81E\x7f\xfbmU\x0f\xb7\x84\xaeZ\xe1q%\xeb\xd6\x00\x9e\xdf\x8d\xbc\xfc\xc1\xca""[~\x08\x9by\xf7\x05S|e\xe4\x0f\xad\xf7\x90i\xcc9t\xa0\xcf\xc3\xb1\xf2\x82C$\xda\x83A\xf8\x0c\xcf\x07\xd4\x88\x84.=\xfb&\xcf\xd5I\xf5)q\xd4\xb1J\x8c6\x1d{W\xec\x07j\xc1\xd8\x9a\xd4\x02\xa6\xcb\xb9M\x03\x9a\xd4\xfce\xc9XT\xc4\x17\xbb\x91\x08}K\xb0#\xef\x00\x1f\x84\x18\xfe\xce\x8fg\x93\xd4\xe8\xe7`M\xec\x9aQ\x07\x0cMG\xee\xff\xbb\xf5\xd00\x03\xd1I\x95\x19\xa8\xc3\xbabqV\xca\x19\x0f/r\x7f\xc7\xa8C\xf6\xdc\xae]g\'6U5\xa7Eiu8\x8f)\xfa(\xe6\x03\xd8\x92XEb\x14\xccK\x8d\x99T\xc5\xa5\xda\xab!\x97f\xb7\xbf\x1a\x1d\xe0\x8bQ$\x08J\xc4\xb7\xaaU\xb4zk\xac2:\xbcv\r\x1a\xa1\x8b\xf0\xb5\xd2\x10\x1f1\x96>\x14r\xc7\xe8\xfdh\xae\xe8\r\xe4&\xa7\xc6\x8b\xdd\xc6\xac\ni\x95S\n\xe0\x90\xdc\xa7\xd9\xa5\xb2%\x17\xfcq4+EqR\x05;\x95a=\xa0n(z\xe8z\xb6\xac\xd7\x91`:gb\xcf\xecS\x06\xfc\xf2\r\xf7\x81\xf5\xa2\xf3VG\xc4\xd1\xb4\x83\xf5\xad\xcb\xca`\xce)\x95w\x12\x87\x1a\x80\xadn\xcaP\xb9\xc0\xd7`\x15\xe4\xb3H:\xe2\xc9\x1d\xcfn\x85\xdf\xa6\xa9\x9d\xfb6\xbc-s\x9e@$\x87\x8dA`F{\xafS\r\xd2\'\xe4\xb0\xc0\xc8n:\xbdx!-.\x9e\t\nJ@5E\xb2d*\xb7D\x92<\x88D\x0b\xaf\x195\xaa%\xd4}\xa8RC\x88\x19\x7f\x0e~b\x83j\x8f\x0b\xbf\xae\xd2g\xc6\x9cU\xb4\xfc\x81\x8f\xf8W;\x83\'\xc0?{T\xb6! \xbb]\x94\x8c\xba\x90=\xd2/\xaf\x9e\xea\t\x91\xac<\xcd\x0c\xfc\xc3WR\x7fM\x00f@\xd3\xf6\x04l\xa6\x05Y\x01T\x82\xa8\xc5g\xa85\xb6\xb0\xcd~\xe0Pvrfz\x8d\xf7\x01\xeb\x147\x0e\xab\x02\xb0h\xd4_\x10\x7f&U\x1c\xe1\x8f\xf8i\x10\xaa\xa3\x04\x1a\xbb\xc5\xba\x00\xc9\xcau\x9b\xa1\x88`\xb7\xf8\xca\xfcC\xe7\x97!\xf3\x81A\x9c\xfe\xc6,39\x9a,/\xca\xee\xe0L\xeb\xe8\x18\xc1\xfaL\xa4\x1cnw\x84\x80\xb4\x871 \x98`+\x8dy\x07\x08j\xa4\x9a\x15\x1d\x8d5\xaf\x16\x01\x89\xe0\xff\xaamgfK=\xf2k\x84\x15\r\xd2yb16b\xe1\xf62\xeeR""\xd7\xfd\x0e\x91\x8a\xed\n\x12\xd2qQ\xe6:\xb1U\xe1\xecW\xe5\xc7\xfc\xd2\xce\xed\x94""\xbfg\xe7K\xd7\x98\xca\x9ey\xed-\xc1E!\xef\xa3\xc9\x8f\xe5\x04+\xe4\xeb\x85)\x8e@\xd3\xe29\xe9]\xf7\xdc\x80\x05\xe2\xc3 \xe5!&c\xb5P\x14o\xb1\x11\xea9_\x91\xb7\xf8r\x92\xe2?.8\xbbI\xd5\x1a\xba\xf4\xef\x8f\x8e]\x89\xf5\x0b\xa2\x9b\xa6\x16\xfe\x1f\xe6\r\x8d\x1f\xb3\x1fLY\xb3\\\xbb\xfb\xf9\xd6\x83\xf6X,\xd5\xd7\x7f9\x0f\xaeXL\xd8\xa1\xc5\x05\x19W\xb5\xb7~\x8a\x81Am\xcbR6T\x18\xfai\xc6\x96x\xefp\xa7\x0c7Z\t\x9e\x9b\xf8tC\xf4\xda\xfcX\x1d\xc0u\x1b\x87:E)>\xcb\xcc\xb8mH\xfd\')\xe4%\x88\x91\xa7\xa9\x89Nc\xd4\x02z82$T}\x06\xab\xb0?\xf0\x96\xa8\x1c\xb2\x81t\xbd#\xac\xed0W;R\xa7\x1fM\x7f\xf9\xd6\x03\xb3""\x13,\xd2-yV\x85\x8d\xaa\x05\xc5\xf4\xf23MN\x87\xd0\xbf'",0
185,2.247411,192.168.65.66,123.57.84.206,728,36513,0,,1
186,2.249392,123.57.84.206,192.168.65.66,36513,700,1382,"b'Sh\xc6D\x88OB\xa9\x7f\x00su\x8d\xca\xa9y\xac\x15\xebj\xe4\xa5\xde\x01\x13Y\\\xb3r\xd9\xe9\x12\xb0\xd22\xd7\x81l\xf0W\x92G\xf0{%d\x01i0\x00y\xb6\'\x90\xbf?]\xb8t\xe3\xa6\xcc\x04\x0f\x83\x18Q\xb3?\xf9\x8e\xb5\xfc\x00sj\x1e\x8d\x85g\x04\x04\x8c\x9e\xf6S\x8f\xf4b\xe1\xd3Q<^\x8a\xe6\x7f\xcf\x1b4\xde\xeeq\x9c\x8f\xab%V\\C\xff\xa2\xbb\xde\x89\x99\x9bY+\xceb\x0b\xec\x87\x94\xe5q\x82\xf7T\xeb\xf4\\\x1d\xd5a4j\x07H;\n\xa0\xbd\xcf\xc4UY\xe3\xf8\xe5\x7f{\x0b\x9e\xd3*\xb1r4\xc0\xa6tb\x89*\xca\xfc\x1e6\xe7\x129\xa2F\xbc\xee\xda\x9b@\x10#\xbd\xef7wT\xb0d\xfb\xbc\x9c\x88\x9d%\x04\xbc\x9b\xbf\x1c\xfem\xf2\xa8\xf4}xD)\x002RyK\xf8\x95\xce\'\x01\x14-\x12l)\x8f`\xad\x1a\x07\x1c\xfa\x90;\x0f\xa0\xfa\xc2<\x17\x0f\x87\xce(\xd1\xbb\xbf\x9d\xca!\xb8\xafS\x99\xb0\x00\xaf+S\xdd\xe8%6+\x16\x91\xfd\x15t{\xba<J/U>\x80\t\x17\xf3i\xd2|\x84e\xd8\x93$LQ\x06\x0c2\xb5\xc8\xa7N\x0e.-\x1b\t\xe5,\xf3\x83\xbeg\x90\xf7r\xb1\x0cv7&\x80\x0bz\xeeTPty\xe8\xbb\x1d\x04\x91\x89\x1f\x10\t\x02\xe5\x92\xc9x\xe0TI\xad:\xfa%\xf3\x92\x85\x00\xde\x10ef\xc4\xb7R\x13\x13/3jv\x10\x87\x0c)\xa8\xb4\xe0\xfd\x80\xac;\xd9\x86\'k/4\n\xa9\x05\xb8/\xe8\xb1\xdfJUX\xf8\xc6\xafu\xad\x15\x7f<k\xc0!\x92\x08`\xbcl\x95\xb4C]Y]a\xd1;~\xf4#\xa0|\xc6J\xbap\xf1\xf5\x86m\xaeW\xcf3\xa7\x0f\x03\xb6\xc9 \xe9\xaa(F,\x13\x1f\x1e\xeclE\x89\xca\x8e\xe2r\t\xf7G\x80\xf1\xcfB\xca\xf7\x04\xe2/\x0c\x13\xc8\x0fE\xd5\xa1\x15\x14\xe1Ilt\xd6\xd7\x1e\xf2\x11\xb9\xdc\xfeqv)O\x0b\xa9\n0y\xb8\x95F\x8d\xc5\xedD<\xbe""\xd3\x19,\x8e3d\xc5h\x8c\x01uDoxi>?\x95\x8d\xd0e\'\x80\x06H\xb7\x87.18\xf2\x0bW\xca~p3N\xfc`\x85\xe7\x0c\xa2\xe2\'\xb29\xc7\xe6\x0e\xcfe@\x06TZ\x07\xe2\xea{\x14\xa8\xf1|\xbf\xe6D\x08c\x0f\xf6\xf8{d\xfd\xb6a\xebNf\xdd\x0c\x91\xa8\xb8\xa2-@\xa6]T\xe3\x1fH\n?\xdf\xa0?K,\xd4\x9e\x9f\xbd\xb8(\xa4rF\xb7jW\x94\xe8,\xc5\x8cl6Pb\x16\xbc\x1b\xbf\xfb\xdbI\x19v\xcd|8\xbf\xb1FQ5}\xd6\xa4\x89E\x14\x97p\xb1\xe6\xebRqC\x024^5*\x15IYr\x1d\x9c\xcc\xbf\x8a\xdf\xb4\xe5\xbfoLs\x07\xc9O\x88\x03\xd0\xf27\xb62k\xb9\xd6g\xdeZ\xa7+\x99\xee\xfa\x9c\xbbARU?Z\xb2\xda\xcc\x83\x95\xcda\x9fA,&\x87\xcc\x94\x8b\xf4\xfd\xa8z\xca\x8b\xb9\x04\x00\xfa\x13\xad\xdb\xde=\x1a\x06\xfb\x0e\xf9\xfd\x15\x1bD\xb3\xad\x89`\xe4U\x06\x1ci\xdf:C\xacc\xfa)\xe8\xcb\x91\xbb\x1bU\xa5\x1aw\xb1\xe16`\xdfOb\xc2\xe4J\xcc\x04\xf2.\x8a\r\xcc\x00\x96c\xa56\xc1\xc4\xadO\xdb\xea3\x8f\xefs1\xf1\xfa\\\xa2\x99Y\x04\xbdv\xe9\xe6G>\xe0>u\xbc\t\xd5\xdaJIex\xf4`\x91B!\x92\x03\x9bm)\xa4\x05U!n\xe3o\xc8g\xa4\xffu\x8dF\x94~REW\xec\xa9V\xaa\xd4\x0b\xdd\x88\xfe*\xcd\xa8\xc3\xad\xd7\xe9\xa4\x0f\x19\x9a\xdb\x04\xd0\xd5\x1f\xac\x8c\xae\x91\x91tm}\x93N\xf9\x16\x8bG/\x1f&^U\xb7\x17-\x0e\xb0\x0eV)\xf6c1\xdb\xb1]?\x0e\xf7%\x87B\x95\x99O\xb7\xe8\x02=\xcc\x83i\xeeS\xe0\xdfp\xb6\xa2=\xd0(\x9f\xd7e4\xfb\xc3c\xd4i\xbd\x1d\x9eC\x12\x7fO\x91\x19b;\xdf&\xb9^\x81\xb18\xc8\xc1zD\x1f\xb6\xbc\xd3A[\xc4\x97\xa4\x18\xef\xa9a%\xbe\xb0\xe8\'\xe6\x0b)\xad\xaeN\r\xf3\xc5uj\xd9q\xb1\xe6\xd4\x87\x0c\xc0\x8bWFq\x86}be\xc1\xf5\xfa\xec\'\xde\xd9\xdeM\x80\xb8\x05W\xb9\xa7\x86c\x80;9Q\xc9m\x80\xd4\x00\xac\xc6\x95\xb08\x01\x88\xc3-\xa1r\x01\x8aS\xce8\xdf\x96\xbc\x13\x9b\xeb\xc9\xa5\xd3\xe5\x11\n\xb5j\x98\xd2x9\xc8\x14\xfbb\xae\xc2\xfct\x0eN$\r*\xf3\x97;\x17\xa5\x89y\xe1\xb8/\xd1\x86\x8c2q\x9f\x82\x83\xf8\x1d\xde\x04+F\xd4\x93\xa5\x87fvv\x81\xbacK\xca\xd4\x89\x8cz\x97\x85\xa6\x1f\x88\xfb`\n\xf12h\xac~""\xf9XZiD6\x04\xe0\x04y}=\x96O\xf1\x95y\x97\xaflG\xfa\xfa\xe7?=\x9c\xf3! \xd8\xdc\x04\x11\xf7\xf3P\x88v\x81Ji\xfa7\xc6\xd6G\x15\x19\x14b\xa1\x81\x03&\xd7\x0f\x8f{\xb1\xfc\x84\xb6\x06s;\xc1\xbc\x06:\xdb\xfd\xbb]\x08\xe0Dd\x92|\x03\xfe\x80\xf2#s\x94!\xae 4\x935\x90\xb5\xf9\ro\x1dl\x86\xcb\x1b\x8d\'\xd3e\x87e\x15Q\x9d\xf0\x14\x9b\xd8U\x1e\x1dF\xec\xdc\x82\xdf\x11\xd3\xc7\xa0}\xaf\xf2\xcc9\x80)\xda\x15\xb0\xfe\x9c\xcb\x1c\\s\xe0\r\xa4\x83\xaa\x8e\xc3(\xaf,\x84\xc1>\xaa\x9b/\x1b$CW\x80\x9bLn\x16\x0e\x00\x15\xc5\x175\xe1W$&\xb0\xa8\xa2\x05\x8a\x9a\x80\xa2\x99\x06l\xb5\xcd\rAR\xa89\x1c\xd0\r\x04p\x16Z[\xd9\xfe;\xcb\x12\xed\xea\xfd#\xc6\x1aK\xd39B\x8bL\xbc^\xadQ\xbf %1\x04\xbe\xed \xd8\x96/'",0
187,2.249392,123.57.84.206,192.168.65.66,37895,700,994,"b'\xa3v#\r\x1c\xee\x92k\x8a%7\x92\xb7@\xf9\xec\x12\x80\xae\x9d\xe4g\x08\xfa4\x9dmw\xe0\x97\x13\x1dSI_\xadU\x89\xeai\x83<p>\xc6\x84\x8c\xe8\xbf\xf1E`8t^\x1f\xdd\x85j\xc23\xde\xa1\xd6\x15H\xe7\xac\x08@\x05\x08;G\xedkg\xe3\x7fp\x18W\xdc\x8a\xecO7cm \x8c,\xf6\xb5yP!-3\xb4w\xba\x881W\xa8\'\xdf}Hs\x91a \x82s\xea\xcf^_)\xd0\xae\xb1h\x10\xde(\xb5+8\xcf3T\\\xd7u\x06ZX\xd9s\xcc\x05\x11\xc8\xe9\x1e\x9a\x99L\xbd\xd8\xef\xf0+\xb2\xdc\xae\xea\xe5\xe4\x965E\x98Q\xeeu4\xb9%X\xeb,\xbf\xbe\xb3\xfdT6\xfc\x1f\xd32\x8e\xc9\x08\xb5\x14\x0e\xe0\x1c\xbd\x91c\xc7\x16\x87X?\xf9\x8dA\xfd\xcf2\xaf\xed\xf7\xe4\x10\x16&Ye\x1f\x8c{ /\x9f\xcd{\xaf\xf2!\x1a\xaemo \x97\x01\x88\xec\xaein\x0c7\xd1\rM\x98|\xde6r5\x87\x91\xcf\xc3s\x03\xab4|\xe4-b93\xa9\x82\xd2\xf0c@pqD$\x01j\'6\xbb\xfb\x92\xf3|\xe7\xdd\x9eS\xaeGNg\x92\xc40\xf6\xb9g\xbc\x1b\xf9\x04o\xc9\xadV\x8b\xc6\x06d]\x9b\xaei\xad\x11\x90\xe4\xb1\xd1zhv\xe4\x0ft\x15\x8d\xec\xa4N\x1c\x9eB\xdc4\xab)a\x83\xef\x95\xa7P\xd6f\xac\xf9\x95Z\x0eN\xf3\xb3\xe2\xbd\xe2i3x\xa5\xfb!\nL:\xf4\x816\xe6\xec\x00\x01\x95\xd7N\x11\x83\xfb\xbdn\x8e\x8c?~\xeb\xe2\x13\xf5\x17\xff\r\xd5\\Md\x0fgdE\x01\x97\x041\xeb\x88\x8ex\xfc\xa4\x1d\x1dZ\xdcB\xd5*\xea`\xa5#\x8ab\x0e\x93k:H\xbe\xb5\rf\xa8\xf31^\x00\\7\x10]\xcf\x8be$\x8aa\xb6}\xe2\xc0\xb1YX\x0f\xc9\xd0\xce\x84\x07\xe8\xa8[\xbe\xce\xcb\x85\xc9P\xb8A\xac\xe4\xfd\xa9\xbe=\xae6\x17\x05\x82(\x84\xc4\xb1\xfb\x97\xac\xb6\xde\xa3E\xc9\xd0\xbf\xef\xd5\x98w8\x8c\xef\x8et\x8aw\xe9\xa4+\xbf\x1c\x87\x1f\x11\x11[\xad\xca\'j\xb3HR\x1f\xff\x9a\x12\xa5\x9b\xd7\x8c\x8dlK[\xc6W\xeeE^\x94\x1eR\x06\x9a-\x1b\xe2\xea@K]\x94#\x88\xf6m\x8cu`_\x9cW;\xf3\xfaXC\x1e\r\xb8\x1f\xa7\x0f\x01\xceL\xf0\xd1\xbco\xad\x0b\xb7^\xc4\xdb?\xfa\xc5cUa3\xef\x9f\xe9\xb8\xa9\xe1u_U\x18\xee\xf9\x85q\x88-\xb8-\x82W\xc4\x15\xc2\x87\x00\xe9\xf1v\x14\xc8$<\x9fD\xe3\x14q\x95\xd0\xbad;,\x85\x16\xc0[,Z\xd1W\x94\xc7\xa4\xe5\xe7\xdfO\xd8\xba\xd9\xa4=\x1a\xf2\x12\xf5\xcev\xa4\xea\xa5\x1e\xe7\xdb\x110p\xcc\xb9\x08\xd80\xa7\xcc=2e\xa6\xe5\xa3+s\x04F\xd3\xc9\x89pa\xaaF\x1aeW\x8c\x1d\x1b&O\x86\xf4\x14\xb5\xe2\xb4L$\xc9\xfbXD\xaa\x87\xf2+\x93\xc9\xa7\xa2\xfa\xa0\x9e\xdcl\x8b#\xac{A\xa5\x043:\x85\x07\x87\xa6\xc4lV\x80wB\xc7\xf1\x06G\xca\xba\xe4\r\x97\xe2\x93\xec~\xa6\x9cEd\x02\x8bbO\x91\xb8\x84\xc38-\xffN)-J$!\xf3\\\xd4\xe9#\x8a\x8d\xb7\xeb\xf3DA\xb1\xcc\xf4@\xfc\xe66\xa6\x1d\xe4?Jh)\x03\xa1I\xd7\xe2\x9c\x9c\xc0\x01\xb2\xd9Q\x0fr\x141\xf3W\x1e\x1fT.\x97va/\x10u]\x16(\xc7\x83\xec\xf5\x12\xd1\xadh\x9b\xe9E\xde\x949@\x1c\xdf\xa2^\xa1&\xd6;\xc0\x12!7%y\xed7V\x14jmV\xbda.b\x02\x99\xcc\xa8\xb8\x8f\xe2d\xb0~\x85rj\xcao\x94\xf9\x96\xf4\xdanjZ\x89\xa7\xa18^\xe3$\x85-\xf2\x80xT\xba\xa6\xdc\x028\t\xf6Iy\xb3\xb1BZqb\xa5l/:w\x11\x10\xe7n\xcf\x9e\xbd\x81\x88{\x17\xb4L\x1e\x98j\xff\xa0\xa8\x92+S\x03\x8b\x876\x15\x7f\x02\x85@g\x85\x91\x0c\xee\xa7\n(\x180\xd0\x05\xf8H \xe0u(kR\x94\xff""#Q\xcb$m'",0
188,2.249434,192.168.65.66,123.57.84.206,728,38889,0,,1
189,2.251423,123.57.84.206,192.168.65.66,38889,728,0,,0
190,2.255833,192.168.65.66,123.57.84.206,728,38889,28,"b'$i\xc3D\xfb\xd3o\xf8\x9a\xa7""I5\x94\x9d#\x9eZ&\xec\x8c\x87\xb5\xfbX\r\xbd.'",1
191,2.257572,123.57.84.206,192.168.65.66,38889,728,794,"b'%\xe6;\'i\xb3\xf8\xee\xd4\x13p\x08\xf3\x0b\x8c\xf2\xa0zY\x07-\x16\xb7\xabKfK\x07\xbe\xc3\x0b\x15\xae@\x9f^\x96\xe0~\xa4%\x93\xd4\x96 \x17\x99\xc9_XA\xf1\xc3v\x02\x0e\x90w\xc4h\x99}\xc4\x14\xcd\x1f,v\xce\x9d\xd0;\xf3\x95Q\x95(\xac\xb8\xf3\xab2\xa2\xd3\x9a\x95O\x9f_\xb8W\xd4\xab\x7f\x1d\x0e\xd6e\x1e\xa6\x17Y#\xef\xfcN\x8a\xd9P\xc0M\xd5\xa5\xe5D[\xc1\'\x8d\xb9F\x1e\xbe,\x9bi\xcev\xf2\x16\xa3\xd9qz\xefe\x04\xa9a_\xb9\xf3o|\x83\xe6\x8f\x86\xdf\x8b\xaaz\x10K\x15\x08{\x00zS\x07\xb4\xe4q\xa1\xc0\xc3\xb1\x98\xcfd\xeb D*\xf4,\xc9,\xbd\x16\x9b\xc4\xe4\x1er\t\x97\xcc\xd8)|\'\xd4\xa5\xfef\xde\xb0k\xcaH^\xc6X\xd3\x81\x14\xc2\xf5Kxx\xd6\x9b\x87\xb7\xad\x98\xfcG\x10\xa0\xe5\xbe\x1c4-,\x02\xf6\x95\x06\x8f\x85\x8d\xca\xd44\xcfO\x10\xb6\x8bv\xbc(\xcc}.\xe8\xfc\xf0\xa1\xc2o\x9el\xba\x9d\xa2\xe5WC=\xa7\xf3v)\xbe\xce\'\xa74\xa1R\xe9\x10\xd8\xc5Pr%\xf8\xc7\xa9\xad\x06\xc9\x8c\x1f\x90\x1a\xd2\x7fx\x8a\xb1m\xcd\x90\x0c:\xef\xe4\x8c\xfc\x04\xe9\xe8\xb1_3\x17+\xd5e\xfb\x94 \x83\xc1\xf0:\x1f\xe1\xcb\xa7\x95\x96q\x15T\xd3\r\xaa\x0e\xdc\xb0\x03\xca9y(j6\x03\xb96\x12\x15\x81\x83\xf3U-/\x18T\n\xff\x88\xabi(\x0f\x84\xa1!fFi\xcd\x86\x81s\xa5\x19>\xb1Z\xf5\xb7\xb8\xacn\xbb\x90\xc7\xf4h\x81\x11\xe7\x13\xf7\xf9\xa4\x15\xd4\x86>7\xa66\x1d\x06Z\x02\xd8\x1fL7P\xcf9\x86\xb8\xf7\xeb\x0f\xc7\xe3\x02\x97Y\x88\xf0G\xc9\x07\xf8m\xde:?<\xa9\xd5u\xd1\x03\xc0\xe4\t\x8a\xa7\xff\xc8\x90\xe9e\x96\xa1\xbe_\x95\xb3E\xe4\xc7\xe2yp\xe2\x00\x9a*\xcd_\xa7\x02xO\x86\x81\x8d\xa2k\\\xf5\xa6\x06\xeb\x8c\x86_#\x08\xd2\x8ex\xd4\xed\xb4\x8a>\xe4o\xbb,3\x8e\x97JI~\x99\x18\xab\x95\xadp_\xb4\xf6\xc6Y\x96\xc3\xcf\xc9\x18I\xc0\xc9z\x08\xbb\xa9w\xbcsp\x9e\x964T\xb5g;\xd0\xb0\x10&\x88\x19\xf1p\xcc\x90 \x8e_<\xca\xa6\x81\xf3\xc2\x05PC\x84\xb5\xfb\xaeg\x02\xd9R\xd0\xd6\xeb\x91\x87\x1d\xdd\x07[\x89\xd0r\xb17%\x05t""\xeew\x83t\x07Ul\xaa\xc8\xaa\x01\xc2\xa3\x96*\xb9\x80\x89Q\xe5\x8f\xd5\x9e\x07\x03-(%K\xd8LR\x0etV\x04\xca\xf1\x16LI\xfc\xaa\n\xa3\x05?\xc4o\xf8]\x07_\x8a\x0f7\x83E3\x9a)~\xe3\xbe\x15\x89\x1b\xc1\x8f>\xc7\xe5\xae\xda\xedxc""GS\xd4\xbfD\xad\xcd\xe5\x07\xa4\x19Lu\xdd\x01\xc3!\xaa\xee\xf6\xcf9\xa5\xb3\xa8\xe6a\xde\xadn\xf0{\x04\xe8\xa8\x83\x0bX\x86\xb6\xc1\x00B\xe2!Y\x1dg9\xdf2\x05[X?:\xb8v\xb1M\x9c\xee\x05Q*|{\xd11\xe3V\x0f\xbd\xaa.\xb1\xf7\xbc\x8aS`\xdd#P|\xc1\xe8\x90C\x80~\xf2k\x02)\xb2\x14\xdc\xe64\xbd\xa1\xf3\xfd\xd7\xeb(P\x18,N\x86\xbdh\x9fx\xe7\xa5\xa7\x1e\x0b\xef\x7f\xabz\x1f\xf2'",0
